1561106587.392545,0
1561106587.408678,0
1561106587.422783,0
1561106587.435194,0
1561106587.449511,0
1561106587.462392,0
1561106587.474962,0
1561106587.490171,0
1561106587.506080,0
1561106587.522101,0
1561106587.547625,0
1561106587.562520,0
1561106587.574835,0
1561106587.587849,0
1561106587.601057,0
1561106587.614292,0
1561106587.628358,0
1561106587.648448,0
1561106587.660543,0
1561106587.674396,0
1561106587.686894,0
1561106587.699242,0
1561106587.713033,0
1561106587.726350,0
1561106587.738955,0
1561106587.751461,0
1561106587.766304,0
1561106587.778783,0
1561106587.792386,0
1561106587.805715,0
1561106587.819933,0
1561106587.833344,0
1561106587.846781,0
1561106587.859756,0
1561106587.878710,0
1561106587.892219,0
1561106587.905742,0
1561106587.920296,0
1561106587.933567,0
1561106587.946328,0
1561106587.960855,0
1561106587.982376,0
1561106587.995025,0
1561106588.008041,0
1561106588.021001,0
1561106588.037532,0
1561106588.049992,0
1561106588.063687,0
1561106588.077260,0
1561106588.096002,0
1561106588.108751,0
1561106588.121665,0
1561106588.134067,0
1561106588.146372,0
1561106588.158609,0
1561106588.171870,0
1561106588.184921,0
1561106588.204196,0
1561106588.217823,0
1561106588.231026,0
1561106588.243686,0
1561106588.257624,0
1561106588.270005,0
1561106588.282552,0
1561106588.296739,0
1561106588.311534,0
1561106588.325822,0
1561106588.340726,0
1561106588.354406,0
1561106588.367380,0
1561106588.380112,0
1561106588.393668,0
1561106588.406594,0
1561106588.422332,0
1561106588.434455,0
1561106588.447191,0
1561106588.459347,0
1561106588.473897,0
1561106588.486483,0
1561106588.498928,0
1561106588.511765,0
1561106588.535396,0
1561106588.547530,0
1561106588.559932,0
1561106588.573446,0
1561106588.585992,0
1561106588.598273,0
1561106588.611651,0
1561106588.623780,0
1561106588.638912,0
1561106588.651031,0
1561106588.663409,0
1561106588.675351,0
1561106588.692136,0
1561106588.704768,0
1561106588.716910,0
1561106588.729051,0
1561106588.751286,0
1561106588.764002,0
1561106588.776899,0
1561106588.790310,0
1561106588.803087,0
1561106588.817576,0
1561106588.830102,0
1561106588.842796,0
1561106588.862980,0
1561106588.876253,0
1561106588.888564,0
1561106588.902114,0
1561106588.916837,0
1561106588.929288,0
1561106588.943724,0
1561106588.963795,0
1561106588.977169,0
1561106588.989737,0
1561106589.002669,0
1561106589.016115,0
1561106589.029275,0
1561106589.042422,0
1561106589.055392,0
1561106589.068137,0
1561106589.083455,0
1561106589.096787,0
1561106589.109253,0
1561106589.122455,0
1561106589.135884,0
1561106589.148545,0
1561106589.161339,0
1561106589.174755,0
1561106589.193854,0
1561106589.206597,0
1561106589.220031,0
1561106589.234362,0
1561106589.249142,0
1561106589.261894,0
1561106589.274698,0
1561106589.287214,0
1561106589.300526,1
1561106589.315011,0
1561106589.327828,0
1561106589.341628,0
1561106589.357714,0
1561106589.371251,0
1561106589.384463,0
1561106589.397501,0
1561106589.416156,0
1561106589.430055,0
1561106589.442959,0
1561106589.455370,0
1561106589.468494,0
1561106589.481853,0
1561106589.495010,0
1561106589.509895,0
1561106589.523824,0
1561106589.536892,0
1561106589.550403,0
1561106589.563286,0
1561106589.576278,0
1561106589.589641,0
1561106589.602180,0
1561106589.616466,0
1561106589.635837,0
1561106589.649202,0
1561106589.661693,0
1561106589.675241,0
1561106589.688589,0
1561106589.702086,0
1561106589.715539,0
1561106589.739438,0
1561106589.753123,0
1561106589.766598,0
1561106589.779813,0
1561106589.797206,0
1561106589.810126,0
1561106589.822281,0
1561106589.834923,0
1561106589.854917,0
1561106589.868075,0
1561106589.881136,0
1561106589.893883,0
1561106589.906521,0
1561106589.918955,0
1561106589.932415,0
1561106589.945544,0
1561106589.964446,0
1561106589.977002,0
1561106589.989333,0
1561106590.002331,0
1561106590.015705,0
1561106590.028128,0
1561106590.041442,0
1561106590.053598,0
1561106590.069922,0
1561106590.081832,0
1561106590.093787,0
1561106590.105682,0
1561106590.117525,0
1561106590.129379,0
1561106590.141337,0
1561106590.153547,0
1561106590.165280,0
1561106590.180382,0
1561106590.192735,0
1561106590.204976,0
1561106590.216737,0
1561106590.228483,0
1561106590.240358,0
1561106590.252207,0
1561106590.264560,0
1561106590.276218,0
1561106590.292945,0
1561106590.306428,0
1561106590.318906,0
1561106590.332437,0
1561106590.347044,0
1561106590.360274,0
1561106590.372583,0
1561106590.385308,0
1561106590.403426,0
1561106590.416440,0
1561106590.429145,0
1561106590.441651,0
1561106590.454661,0
1561106590.466989,0
1561106590.479975,0
1561106590.493072,0
1561106590.514443,0
1561106590.526889,0
1561106590.541449,0
1561106590.553857,0
1561106590.566303,0
1561106590.578818,0
1561106590.593006,0
1561106590.605888,0
1561106590.619666,0
1561106590.632728,0
1561106590.645948,0
1561106590.658622,0
1561106590.672806,0
1561106590.685955,0
1561106590.698281,0
1561106590.711562,0
1561106590.730971,0
1561106590.743410,0
1561106590.756801,0
1561106590.769330,0
1561106590.781683,0
1561106590.794604,0
1561106590.806797,0
1561106590.818829,0
1561106590.838230,0
1561106590.849932,0
1561106590.861902,0
1561106590.873732,0
1561106590.887963,0
1561106590.901054,0
1561106590.913793,0
1561106590.925742,0
1561106590.946519,0
1561106590.959266,0
1561106590.971842,0
1561106590.983536,0
1561106590.995448,0
1561106591.008325,0
1561106591.020037,0
1561106591.033081,0
1561106591.052141,0
1561106591.064344,0
1561106591.076220,0
1561106591.088758,0
1561106591.100670,0
1561106591.113520,0
1561106591.125503,0
1561106591.137328,0
1561106591.156527,0
1561106591.168467,0
1561106591.180380,0
1561106591.193331,0
1561106591.208308,0
1561106591.220879,0
1561106591.233054,0
1561106591.245010,0
1561106591.263835,0
1561106591.276930,0
1561106591.289081,0
1561106591.301316,0
1561106591.314985,0
1561106591.327488,0
1561106591.340970,0
1561106591.354784,0
1561106591.375561,0
1561106591.387883,0
1561106591.401172,0
1561106591.415398,0
1561106591.427782,0
1561106591.440862,0
1561106591.453681,0
1561106591.475664,0
1561106591.487975,0
1561106591.501564,0
1561106591.513935,0
1561106591.525918,0
1561106591.539029,0
1561106591.551190,0
1561106591.565311,0
1561106591.577761,0
1561106591.595333,0
1561106591.608836,0
1561106591.622130,0
1561106591.635859,0
1561106591.648268,0
1561106591.660512,0
1561106591.674254,0
1561106591.686789,0
1561106591.704856,0
1561106591.717187,0
1561106591.729527,0
1561106591.741599,0
1561106591.755020,0
1561106591.768030,0
1561106591.780392,0
1561106591.793067,0
1561106591.812474,0
1561106591.825774,0
1561106591.838874,0
1561106591.852383,0
1561106591.865677,0
1561106591.880029,0
1561106591.893045,0
1561106591.906539,0
1561106591.920674,0
1561106591.932868,0
1561106591.946091,0
1561106591.958370,0
1561106591.974509,0
1561106591.986951,0
1561106591.999279,0
1561106592.011642,0
1561106592.033087,0
1561106592.046242,0
1561106592.058661,0
1561106592.072117,0
1561106592.085871,0
1561106592.098771,0
1561106592.110992,0
1561106592.123073,0
1561106592.143904,0
1561106592.156101,0
1561106592.169586,0
1561106592.182400,0
1561106592.195227,0
1561106592.208325,0
1561106592.221822,0
1561106592.234286,0
1561106592.252688,0
1561106592.264533,0
1561106592.276704,0
1561106592.289464,0
1561106592.302535,0
1561106592.315048,0
1561106592.327633,0
1561106592.341084,0
1561106592.360839,0
1561106592.373733,0
1561106592.386722,0
1561106592.399542,0
1561106592.413105,0
1561106592.426435,0
1561106592.438631,0
1561106592.451798,0
1561106592.467843,0
1561106592.480397,0
1561106592.495097,0
1561106592.508347,0
1561106592.522078,0
1561106592.534497,0
1561106592.546531,0
1561106592.559260,0
1561106592.579289,0
1561106592.591981,0
1561106592.604741,0
1561106592.617679,0
1561106592.630667,0
1561106592.643063,0
1561106592.656510,0
1561106592.669044,0
1561106592.688533,0
1561106592.701010,0
1561106592.713995,0
1561106592.726798,0
1561106592.741035,0
1561106592.754811,0
1561106592.767294,0
1561106592.779965,0
1561106592.797065,0
1561106592.809747,0
1561106592.823411,0
1561106592.836087,0
1561106592.850572,0
1561106592.863087,0
1561106592.875925,0
1561106592.888973,0
1561106592.909207,0
1561106592.922149,0
1561106592.934484,0
1561106592.947865,0
1561106592.960585,0
1561106592.973229,0
1561106592.985571,0
1561106592.998857,0
1561106593.017962,0
1561106593.030379,0
1561106593.044087,0
1561106593.056572,0
1561106593.069434,0
1561106593.082239,0
1561106593.095998,0
1561106593.109040,0
1561106593.127669,0
1561106593.140877,0
1561106593.154344,0
1561106593.167908,0
1561106593.180232,0
1561106593.193946,0
1561106593.207169,0
1561106593.220619,0
1561106593.233723,0
1561106593.246518,0
1561106593.259495,0
1561106593.272974,0
1561106593.287924,0
1561106593.300286,0
1561106593.313293,0
1561106593.325879,0
1561106593.346817,0
1561106593.360322,0
1561106593.374222,0
1561106593.387118,0
1561106593.399509,0
1561106593.411962,0
1561106593.426520,0
1561106593.443014,0
1561106593.456107,0
1561106593.469045,0
1561106593.481829,0
1561106593.494317,0
1561106593.507122,0
1561106593.520383,0
1561106593.533886,0
1561106593.546933,0
1561106593.563568,0
1561106593.575958,0
1561106593.589274,0
1561106593.601834,0
1561106593.614537,0
1561106593.627444,0
1561106593.640945,0
1561106593.653745,0
1561106593.673480,0
1561106593.685887,0
1561106593.698333,0
1561106593.713063,0
1561106593.726147,0
1561106593.738606,0
1561106593.752532,0
1561106593.765727,0
1561106593.780194,0
1561106593.793436,0
1561106593.806637,0
1561106593.819279,0
1561106593.834311,0
1561106593.846981,0
1561106593.859441,0
1561106593.872012,0
1561106593.894248,0
1561106593.907336,0
1561106593.921035,0
1561106593.940168,0
1561106593.956294,0
1561106593.969156,0
1561106593.981622,0
1561106594.000040,0
1561106594.013199,0
1561106594.025469,0
1561106594.038245,0
1561106594.051655,0
1561106594.064566,0
1561106594.077214,0
1561106594.089809,0
1561106594.107280,0
1561106594.119697,0
1561106594.132072,0
1561106594.144721,0
1561106594.158763,0
1561106594.171828,0
1561106594.184605,0
1561106594.197738,0
1561106594.218453,0
1561106594.230896,0
1561106594.243968,0
1561106594.256285,0
1561106594.268923,0
1561106594.281307,0
1561106594.294121,0
1561106594.306596,0
1561106594.323333,0
1561106594.335686,0
1561106594.349985,0
1561106594.362799,0
1561106594.376595,0
1561106594.389269,0
1561106594.404328,0
1561106594.417689,0
1561106594.435930,0
1561106594.448486,0
1561106594.461127,0
1561106594.473588,0
1561106594.486887,0
1561106594.500595,0
1561106594.513046,0
1561106594.525595,0
1561106594.546056,0
1561106594.558518,0
1561106594.571692,0
1561106594.584657,0
1561106594.597775,0
1561106594.611195,0
1561106594.624241,0
1561106594.636993,0
1561106594.651878,0
